Contig,Entry
kb8_rep_c323,Q29Q26
kb8_rep_c325,Q02334
kb8_rep_c329,Q8H124
kb8_rep_c333,Q46845
kb8_rep_c335,Q43362
kb8_rep_c339,P55059
kb8_rep_c341,P39692
kb8_rep_c344,Q39575
kb8_rep_c346,Q6DER6
kb8_rep_c347,Q8NDM7
kb8_rep_c348,Q46HH0
kb8_rep_c351,P9WNN7
kb8_rep_c353,Q9C7E7
kb8_rep_c354,Q0JHF8
kb8_rep_c355,W8JDE0
kb8_rep_c356,P17608
kb8_rep_c358,Q5DTL9
kb8_rep_c359,Q99MB4
kb8_rep_c360,Q6NLQ6
kb8_rep_c361,P61869
kb8_rep_c363,P42799
kb8_rep_c364,Q9HGM6
kb8_rep_c365,Q9ZJF1
kb8_rep_c366,Q39613
kb8_rep_c367,A8X6H4
kb8_rep_c371,A0A096P8D3
kb8_rep_c372,Q50KB1
kb8_rep_c373,Q01386
kb8_rep_c375,P60039
kb8_rep_c378,Q02KR1
kb8_rep_c379,Q03498
kb8_rep_c380,A0A2I0BVG8
kb8_rep_c381,P62345
kb8_rep_c382,Q9SA73
kb8_rep_c383,Q8W485
kb8_rep_c384,Q5UNY4
kb8_rep_c386,Q50KB1
kb8_rep_c388,O02494
kb8_rep_c389,Q9LMT1
kb8_rep_c390,P17183
kb8_rep_c391,Q02318
kb8_rep_c392,O29325
kb8_rep_c393,Q54BM8
kb8_rep_c396,O43093
kb8_rep_c397,Q08480
kb8_rep_c398,Q9U6A0
kb8_rep_c399,Q9XI84
kb8_rep_c400,Q9Z1B2
kb8_rep_c401,Q6GLM5
kb8_rep_c403,Q9FJL3
kb8_rep_c405,Q1AW08
kb8_rep_c406,Q2M3Z7
kb8_rep_c407,Q99JH1
kb8_rep_c410,Q5M7N9
kb8_rep_c411,P07260
kb8_rep_c413,B3QVL0
kb8_rep_c414,Q58424
kb8_rep_c415,A2VDN6
kb8_rep_c416,Q6PGS5
kb8_rep_c417,O13755
kb8_rep_c420,P29610
kb8_rep_c421,Q99250
kb8_rep_c422,Q8BI79
kb8_rep_c427,O05496
kb8_rep_c428,Q9FF46
kb8_rep_c432,A0A509AHB6
kb8_rep_c433,A1DNL0
kb8_rep_c434,W7K9M0
kb8_rep_c435,Q9SCM4
kb8_rep_c437,A3E4D8
kb8_rep_c439,Q6P616
kb8_rep_c442,G2QCS4
kb8_rep_c444,A0A078ISJ6
kb8_rep_c445,Q07176
kb8_rep_c446,Q9FK59
kb8_rep_c447,Q642H9
kb8_rep_c450,Q8NK02
kb8_rep_c451,Q9LZX6
kb8_rep_c452,Q9SVV9
kb8_rep_c456,Q5F3X4
kb8_rep_c457,Q38772
kb8_rep_c460,A8I4E9
kb8_rep_c462,P38494
kb8_rep_c464,Q58424
kb8_rep_c465,Q64152
kb8_rep_c466,E7F9T0
kb8_rep_c468,Q66H60
kb8_rep_c469,Q6AYD3
kb8_rep_c470,Q75AK8
kb8_rep_c473,P51822
kb8_rep_c474,Q9LJX4
kb8_rep_c476,Q64M78
kb8_rep_c479,O44006
kb8_rep_c481,Q5B0J9
kb8_rep_c482,Q0DA50
kb8_rep_c483,Q9Y388
kb8_rep_c485,P0DPD7
kb8_rep_c487,P32861
kb8_rep_c488,A7SDW5
kb8_rep_c490,Q5ZC88
kb8_rep_c492,Q55791
kb8_rep_c493,O15865
kb8_rep_c495,B6F107
kb8_rep_c496,Q31QE7
kb8_rep_c500,Q5PQ09
kb8_rep_c502,Q12714
kb8_rep_c503,P28178
kb8_rep_c507,Q05117
kb8_rep_c509,Q8CGS4
kb8_rep_c512,F1QB54
kb8_rep_c515,Q6ZI17
kb8_rep_c518,Q3UES3
kb8_rep_c519,Q940G0
kb8_rep_c521,Q55C66
kb8_rep_c525,Q6AYB3
kb8_rep_c527,Q9MAG3
kb8_rep_c528,Q11TT6
kb8_rep_c529,P51820
kb8_rep_c531,O65493
kb8_rep_c536,P9WQE6
kb8_rep_c540,Q924M5
kb8_rep_c542,Q2UPB6
kb8_rep_c543,C5YUK3
kb8_rep_c545,Q09734
kb8_rep_c547,Q9FL33
kb8_rep_c548,P25472
kb8_rep_c551,O15442
kb8_rep_c556,P53681
kb8_rep_c559,Q54PP1
kb8_rep_c560,A5K0N4
kb8_rep_c561,O04353
kb8_rep_c562,Q8H4S6
kb8_rep_c563,Q9SSB5
kb8_rep_c564,O21042
kb8_rep_c568,Q8VZM1
kb8_rep_c570,Q9NZR1
kb8_rep_c571,D0E8I5
kb8_rep_c576,Q9CR92
kb8_rep_c577,Q9SVV9
kb8_rep_c580,Q9SKQ0
kb8_rep_c581,Q2QAV0
kb8_rep_c583,Q9M2P7
kb8_rep_c587,P55390
kb8_rep_c588,Q3EAQ5
kb8_rep_c589,O59932
kb8_rep_c591,Q8VWF5
kb8_rep_c595,Q7Y1W9
kb8_rep_c596,B3DN87
kb8_rep_c598,Q9Y7T9
kb8_rep_c599,B0K625
kb8_rep_c600,Q9Z0F5
kb8_rep_c601,P54350
kb8_rep_c602,E2JA28
kb8_rep_c603,P38708
kb8_rep_c605,Q41093
kb8_rep_c606,A8I1Q0
kb8_rep_c607,Q09788
kb8_rep_c610,Q96CN5
kb8_rep_c613,Q8RVL2
kb8_rep_c614,Q38931
kb8_rep_c616,P38545
kb8_rep_c618,A4Q9F3
kb8_rep_c619,O78490
kb8_rep_c620,O15865
kb8_rep_c621,Q95M12
kb8_rep_c623,Q9VBP3
kb8_rep_c625,Q9NGP4
kb8_rep_c627,Q54NS8
kb8_rep_c628,Q9P1Z3
kb8_rep_c629,Q40300
kb8_rep_c631,P55142
kb8_rep_c633,Q9JLI7
kb8_rep_c636,Q9DAK2
kb8_rep_c640,Q7XVN7
kb8_rep_c642,Q43011
kb8_rep_c643,P96202
kb8_rep_c644,Q8IVS2
kb8_rep_c645,Q26630
kb8_rep_c647,Q54J34
kb8_rep_c648,A3LSY7
kb8_rep_c649,Q852Q2
kb8_rep_c650,Q820S0
kb8_rep_c651,A9A1T2
kb8_rep_c653,G4NK46
kb8_rep_c654,Q69PA8
kb8_rep_c655,K7ND00
kb8_rep_c656,Q494V2
kb8_rep_c657,Q62968
kb8_rep_c658,A8J0N6
kb8_rep_c662,Q9FI56
kb8_rep_c663,M1V4Y8
kb8_rep_c665,Q7Z5S9
kb8_rep_c671,Q8H136
kb8_rep_c673,Q91YH5
kb8_rep_c676,Q15034
kb8_rep_c678,Q39238
kb8_rep_c679,P07764
kb8_rep_c680,Q504Y0
kb8_rep_c681,B3EMI6
kb8_rep_c690,Q55GU0
kb8_rep_c692,Q109G2
kb8_rep_c694,P40228
kb8_rep_c695,Q2HJ94
kb8_rep_c697,Q06908
kb8_rep_c698,Q8BK63
kb8_rep_c700,P28287
kb8_rep_c702,Q0AHX4
kb8_rep_c705,Q5ACM4
kb8_rep_c708,O01727
kb8_rep_c709,O70507
kb8_rep_c710,Q59094
kb8_rep_c716,B9FHF3
kb8_rep_c719,Q8W4S4
kb8_rep_c720,P46436
kb8_rep_c721,O15442
kb8_rep_c725,P21369
kb8_rep_c726,P98192
kb8_rep_c727,F8RP11
kb8_rep_c728,Q7XJ96
kb8_rep_c729,Q8W4I9
kb8_rep_c731,A8JB22
kb8_rep_c732,Q91145
kb8_rep_c733,Q53B88
kb8_rep_c739,Q8VDM6
kb8_rep_c740,Q642H9
kb8_rep_c743,Q8I4B0
kb8_rep_c747,H2LRU7
kb8_rep_c753,H3ZPL1
kb8_rep_c756,P46436
kb8_rep_c758,O14154
kb8_rep_c761,Q9LZ98
kb8_rep_c762,O15865
kb8_rep_c763,A8HS48
kb8_rep_c767,P14002
kb8_rep_c768,A2Y8E0
kb8_rep_c769,P17431
kb8_rep_c770,P43567
kb8_rep_c771,Q6IMY8
kb8_rep_c772,Q962R9
kb8_rep_c778,P32429
kb8_rep_c779,F4JCC1
kb8_rep_c780,P39868
kb8_rep_c781,Q01656
kb8_rep_c782,Q8GU20
kb8_rep_c783,F4HW02
kb8_rep_c785,P42818
kb8_rep_c786,P90519
kb8_rep_c787,Q6X4A2
kb8_rep_c788,Q9LW15
kb8_rep_c790,Q9DC48
kb8_rep_c793,P76462
kb8_rep_c794,Q9M1K2
kb8_rep_c795,Q6P7N4
kb8_rep_c797,Q710E8
kb8_rep_c802,O64730
kb8_rep_c804,P26302
kb8_rep_c805,Q6ICB0
kb8_rep_c806,Q03042
kb8_rep_c808,Q17320
kb8_rep_c809,Q4V8U5
kb8_rep_c810,Q7T312
kb8_rep_c812,Q8IVS2
kb8_rep_c814,Q8RX88
kb8_rep_c816,Q54WR9
kb8_rep_c817,Q96F81
kb8_rep_c820,Q5N664
kb8_rep_c824,P50430
kb8_rep_c826,Q55AX0
kb8_rep_c830,Q56YP2
kb8_rep_c832,Q6DRC3
kb8_rep_c835,P51903
kb8_rep_c836,K9NVA6
kb8_rep_c837,Q561P5
kb8_rep_c838,Q8ICR0
kb8_rep_c839,O43660
kb8_rep_c840,P46351
kb8_rep_c842,P54965
kb8_rep_c844,F4KD71
kb8_rep_c847,P54651
kb8_rep_c854,P55080
kb8_rep_c856,Q0VAX3
kb8_rep_c858,Q05046
kb8_rep_c860,Q9ZQW8
kb8_rep_c861,P96463
kb8_rep_c862,Q9AT72
kb8_rep_c863,Q8IJN7
kb8_rep_c864,Q5AFK3
kb8_rep_c866,Q6NLB1
kb8_rep_c867,P22462
kb8_rep_c870,Q25691
kb8_rep_c871,A8HUA1
kb8_rep_c872,Q2TCH3
kb8_rep_c875,Q9FI61
kb8_rep_c878,Q9H9S4
kb8_rep_c880,Q08168
kb8_rep_c882,Q9Y0B7
kb8_rep_c886,P49118
kb8_rep_c887,Q3TIX9
kb8_rep_c888,Q9D6Y9
kb8_rep_c889,O24362
kb8_rep_c891,Q8C4U2
kb8_rep_c894,P50648
kb8_rep_c897,Q12574
kb8_rep_c898,Q6CPG3
kb8_rep_c899,Q9Z321
kb8_rep_c900,O54965
kb8_rep_c903,D4AVD4
kb8_rep_c905,P38494
kb8_rep_c906,Q9ZQW8
kb8_rep_c908,Q9M0S5
kb8_rep_c910,Q8XBT6
kb8_rep_c913,Q8H136
kb8_rep_c914,Q93VG8
kb8_rep_c916,P50430
kb8_rep_c917,Q28DV7
kb8_rep_c918,G2NFJ9
kb8_rep_c919,Q91820
kb8_rep_c921,U3JAG9
kb8_rep_c922,Q9M1K2
kb8_rep_c923,Q6Z7K5
kb8_rep_c924,Q9JLG8
kb8_rep_c925,P35684
kb8_rep_c926,Q710D3
kb8_rep_c927,Q9Z0Y8
kb8_rep_c929,P62334
kb8_rep_c930,Q3ZBH0
kb8_rep_c931,Q4R628
kb8_rep_c932,Q55DM5
kb8_rep_c933,Q9SZ83
kb8_rep_c936,A8E534
kb8_rep_c940,Q54UJ0
kb8_rep_c942,Q9D8I1
kb8_rep_c944,Q21355
kb8_rep_c946,Q43362
kb8_rep_c949,A0A2H5AIZ1
kb8_rep_c950,Q40296
kb8_rep_c951,Q9TYP1
kb8_rep_c952,Q99685
kb8_rep_c954,Q6C9M8
kb8_rep_c955,Q02280
kb8_rep_c957,P08579
kb8_rep_c958,Q55190
kb8_rep_c960,Q7XY82
kb8_rep_c961,O60041
kb8_rep_c967,Q93Y52
kb8_rep_c968,P08096
kb8_rep_c969,O70351
kb8_rep_c973,Q9C196
kb8_rep_c974,Q9LVJ0
kb8_rep_c977,Q9LR78
kb8_rep_c978,A9PCL4
kb8_rep_c981,Q6BXX6
kb8_rep_c982,P17213
kb8_rep_c983,O59952
kb8_rep_c985,P92947
kb8_rep_c986,Q9FR44
kb8_rep_c987,P51955
kb8_rep_c988,Q8L5Y9
kb8_rep_c990,A4SE48
kb8_rep_c991,Q59S78
kb8_rep_c994,O08424
kb8_rep_c995,Q70Z17
kb8_rep_c1001,Q9P2E3
kb8_rep_c1004,Q8MU52
kb8_rep_c1005,Q9ST27
kb8_rep_c1007,Q5BP74
kb8_rep_c1008,P59511
kb8_rep_c1009,Q52I78
kb8_rep_c1010,Q54MZ3
kb8_rep_c1011,O66821
kb8_rep_c1013,Q9FY46
kb8_rep_c1016,Q54XK2
kb8_rep_c1017,Q9S281
kb8_rep_c1019,Q6GNI4
kb8_rep_c1021,Q6S4N2
kb8_rep_c1024,Q54P92
kb8_rep_c1025,Q9C8L4
kb8_rep_c1026,Q6NYL3
kb8_rep_c1027,Q9Z0Y8
kb8_rep_c1032,Q5AT15
kb8_rep_c1038,P0CS14
kb8_rep_c1043,Q8BMJ2
kb8_rep_c1044,A4Y8W7
kb8_rep_c1045,L7IP31
kb8_rep_c1046,P87144
kb8_rep_c1047,Q99PV0
kb8_rep_c1048,O13755
kb8_rep_c1049,Q6JWR2
kb8_rep_c1050,Q28EW0
kb8_rep_c1051,P15390
kb8_rep_c1055,Q40300
kb8_rep_c1056,B7F845
kb8_rep_c1058,P49642
kb8_rep_c1060,Q8S2E5
kb8_rep_c1062,P68161
kb8_rep_c1063,Q9M1K2
kb8_rep_c1065,P00516
kb8_rep_c1066,Q9ST43
kb8_rep_c1068,A5JYS0
kb8_rep_c1071,Q6ZI17
kb8_rep_c1072,Q16KN5
kb8_rep_c1073,P33723
kb8_rep_c1074,P40513
kb8_rep_c1075,O96876
kb8_rep_c1076,Q7ZV96
kb8_rep_c1078,Q1LZ71
kb8_rep_c1081,Q8QHI3
kb8_rep_c1082,B5X582
kb8_rep_c1084,O88871
kb8_rep_c1085,P08976
kb8_rep_c1087,A7QJG1
kb8_rep_c1090,A6QL63
kb8_rep_c1091,Q503L9
kb8_rep_c1092,Q93ZY3
kb8_rep_c1093,Q16932
kb8_rep_c1095,Q9C196
kb8_rep_c1096,Q6QNM1
kb8_rep_c1097,O15865
kb8_rep_c1099,Q318I6
kb8_rep_c1101,O70628
kb8_rep_c1103,A6QLU8
kb8_rep_c1104,Q8FZC4
kb8_rep_c1109,Q7ZVA6
kb8_rep_c1115,B3QPN8
kb8_rep_c1117,Q5FPL0
kb8_rep_c1118,Q54S03
kb8_rep_c1119,P35627
kb8_rep_c1120,P23286
kb8_rep_c1121,Q9SFB8
kb8_rep_c1125,Q8XL57
kb8_rep_c1127,Q552R1
kb8_rep_c1131,Q02595
kb8_rep_c1132,Q9NVE7
kb8_rep_c1133,Q42688
kb8_rep_c1136,P33160
kb8_rep_c1137,P59271
kb8_rep_c1139,P07038
kb8_rep_c1142,Q9Z351
kb8_rep_c1145,Q7NDG8
kb8_rep_c1154,P34899
kb8_rep_c1155,Q9DCM0
kb8_rep_c1156,O81148
kb8_rep_c1157,Q7UJ69
kb8_rep_c1160,K9NVA6
kb8_rep_c1161,P0C7S9
kb8_rep_c1162,Q9DAN9
kb8_rep_c1163,O93434
kb8_rep_c1164,Q4R8C7
kb8_rep_c1165,O60840
kb8_rep_c1167,O34499
kb8_rep_c1170,Q9RPT1
kb8_rep_c1171,P55096
kb8_rep_c1178,Q05045
kb8_rep_c1182,Q6L5F5
kb8_rep_c1183,Q67YS6
kb8_rep_c1184,P14070
kb8_rep_c1185,F4JGR5
kb8_rep_c1186,Q8W171
kb8_rep_c1189,Q9ZS91
kb8_rep_c1190,F4I2J8
kb8_rep_c1192,Q99KQ4
kb8_rep_c1193,Q9CXF0
kb8_rep_c1197,P12256
kb8_rep_c1199,Q6DR03
kb8_rep_c1203,Q93655
kb8_rep_c1205,Q9WUU7
kb8_rep_c1207,P29957
kb8_rep_c1210,A3PF30
kb8_rep_c1213,Q8C5N3
kb8_rep_c1214,Q54KZ8
kb8_rep_c1218,O15865
kb8_rep_c1222,P54689
kb8_rep_c1225,P59708
kb8_rep_c1228,Q6K8J4
kb8_rep_c1229,A0PGB3
kb8_rep_c1231,Q9USS0
kb8_rep_c1233,Q9LHD2
kb8_rep_c1235,Q5VYS8
kb8_rep_c1237,Q5R8B2
kb8_rep_c1238,Q5R8E3
kb8_rep_c1239,Q8YRI1
kb8_rep_c1243,P0DKH3
kb8_rep_c1244,D0MYB4
kb8_rep_c1245,Q8ILC1
kb8_rep_c1250,Q9BEA9
kb8_rep_c1251,Q1RMP7
kb8_rep_c1255,Q0WKV3
kb8_rep_c1256,P60901
kb8_rep_c1257,Q9U4N3
kb8_rep_c1259,Q9M9W9
kb8_rep_c1260,B0JZD0
kb8_rep_c1262,Q64M78
kb8_rep_c1263,Q9UMS4
kb8_rep_c1264,Q43291
kb8_rep_c1268,P50648
kb8_rep_c1270,Q9V4N3
kb8_rep_c1272,P0CR38
kb8_rep_c1276,P22944
kb8_rep_c1280,Q55E45
kb8_rep_c1283,Q32KH7
kb8_rep_c1286,Q8NK02
kb8_rep_c1290,Q42971
kb8_rep_c1291,Q9LMA1
kb8_rep_c1293,P70269
kb8_rep_c1294,Q9LP45
kb8_rep_c1296,B9VVJ6
kb8_rep_c1299,Q5P6Y5
kb8_rep_c1302,Q05431
kb8_rep_c1305,Q94K71
kb8_rep_c1309,Q8K339
kb8_rep_c1311,P25071
kb8_rep_c1312,Q9Y6R1
kb8_rep_c1316,P48456
kb8_rep_c1321,P14540
kb8_rep_c1322,Q9JKB8
kb8_rep_c1323,Q9DG68
kb8_rep_c1326,H2LRU7
kb8_rep_c1327,O61363
kb8_rep_c1329,A9BHB5
kb8_rep_c1332,O08678
kb8_rep_c1334,B9FHF3
kb8_rep_c1335,Q2TBP0
kb8_rep_c1336,P10768
kb8_rep_c1337,Q0JEQ2
kb8_rep_c1338,P83373
kb8_rep_c1339,Q8RWF4
kb8_rep_c1341,Q8VEH6
kb8_rep_c1342,P9WLZ3
kb8_rep_c1343,Q627N3
kb8_rep_c1347,P40893
kb8_rep_c1350,Q06943
kb8_rep_c1352,P19485
kb8_rep_c1356,P44429
kb8_rep_c1358,Q61923
kb8_rep_c1360,P25822
kb8_rep_c1361,Q9FSG7
kb8_rep_c1362,Q6EUN0
kb8_rep_c1363,Q4WP12
kb8_rep_c1367,Q9LJX4
kb8_rep_c1368,Q08234
kb8_rep_c1369,S0EGU4
kb8_rep_c1371,Q2KHS5
kb8_rep_c1372,Q6NVS2
kb8_rep_c1373,P56701
kb8_rep_c1377,Q5JI16
kb8_rep_c1379,P32447
kb8_rep_c1380,Q9LJX4
kb8_rep_c1382,Q9JK25
kb8_rep_c1387,A4GNA8
kb8_rep_c1388,Q9JKA7
kb8_rep_c1390,Q94EY1
kb8_rep_c1391,Q6NWJ4
kb8_rep_c1392,P93107
kb8_rep_c1393,K9NVA6
kb8_rep_c1395,Q4R4I0
kb8_rep_c1398,Q948R1
kb8_rep_c1399,P73138
kb8_rep_c1400,Q5R614
kb8_rep_c1403,A3KQS4
kb8_rep_c1405,Q8ISP0
kb8_rep_c1406,Q05858
kb8_rep_c1408,Q07973
kb8_rep_c1409,P40796
kb8_rep_c1412,Q9NX58
kb8_rep_c1413,Q8WNY2
kb8_rep_c1415,Q5U4X5
kb8_rep_c1416,Q9LIC2
kb8_rep_c1419,Q9Z1X1
kb8_rep_c1420,Q9UPY8
kb8_rep_c1424,Q8BWH0
kb8_rep_c1425,Q21122
kb8_rep_c1426,Q6QNM1
kb8_rep_c1427,Q8VCH0
kb8_rep_c1431,Q8LB02
kb8_rep_c1435,P49756
kb8_rep_c1438,Q9FXE4
kb8_rep_c1439,A2QUY7
kb8_rep_c1441,Q4R7D5
kb8_rep_c1442,Q26678
kb8_rep_c1443,O53732
kb8_rep_c1444,Q6H5U3
kb8_rep_c1445,Q9WUU7
kb8_rep_c1449,Q9M1K2
kb8_rep_c1454,Q03685
kb8_rep_c1457,P46794
kb8_rep_c1458,Q9V785
kb8_rep_c1460,Q9AV39
kb8_rep_c1461,P13686
kb8_rep_c1462,O60306
kb8_rep_c1463,Q7ZV68
kb8_rep_c1467,Q84C00
kb8_rep_c1468,P55390
kb8_rep_c1469,Q23917
kb8_rep_c1472,A0A455R5H4
kb8_rep_c1474,A0JPA0
kb8_rep_c1476,Q9C0V7
kb8_rep_c1483,Q6K550
kb8_rep_c1485,Q9URT9
kb8_rep_c1486,Q5QN75
kb8_rep_c1487,A5FKJ2
kb8_rep_c1490,P0ABR7
kb8_rep_c1491,P08965
kb8_rep_c1494,P14909
kb8_rep_c1499,Q5ZKR7
kb8_rep_c1500,Q8IUF1
kb8_rep_c1501,Q54DF2
kb8_rep_c1503,Q7RAH3
kb8_rep_c1505,Q28H04
kb8_rep_c1506,O15865
kb8_rep_c1507,Q9M9W9
kb8_rep_c1509,Q27032
kb8_rep_c1510,O59838
kb8_rep_c1512,Q8S4F6
kb8_rep_c1513,Q0VCA3
kb8_rep_c1514,E4UV76
kb8_rep_c1515,Q76KC2
kb8_rep_c1517,Q8LIN5
kb8_rep_c1521,Q3SYS4
kb8_rep_c1523,Q9FF55
kb8_rep_c1524,Q9USW3
kb8_rep_c1526,Q741J3
kb8_rep_c1528,Q5NVC8
kb8_rep_c1529,Q9M5A9
kb8_rep_c1533,Q4P2U6
kb8_rep_c1534,A8J6J0
kb8_rep_c1536,Q5AXT6
kb8_rep_c1539,Q5UP50
kb8_rep_c1543,Q43362
kb8_rep_c1546,P14100
kb8_rep_c1547,Q0V6P9
kb8_rep_c1548,Q9ZR40
kb8_rep_c1549,P15555
kb8_rep_c1550,P36209
kb8_rep_c1553,P56286
kb8_rep_c1556,Q9BLC5
kb8_rep_c1557,Q38998
kb8_rep_c1561,C0HL12
kb8_rep_c1563,P11598
kb8_rep_c1564,Q91917
kb8_rep_c1566,B7FRE8
kb8_rep_c1568,Q502K3
kb8_rep_c1570,P56876
kb8_rep_c1571,Q6RCE1
kb8_rep_c1572,Q6NVR9
kb8_rep_c1573,Q84MB6
kb8_rep_c1575,Q5PQ44
kb8_rep_c1576,C5FS55
kb8_rep_c1577,P41561
kb8_rep_c1578,P62255
kb8_rep_c1581,Q5R601
kb8_rep_c1584,O74959
kb8_rep_c1585,Q3SSU5
kb8_rep_c1587,Q06458
kb8_rep_c1588,P15381
kb8_rep_c1589,Q28EW0
kb8_rep_c1590,Q6LYY1
kb8_rep_c1594,Q9ZP54
kb8_rep_c1595,P84339
kb8_rep_c1598,Q63472
kb8_rep_c1599,Q86KU6
kb8_rep_c1600,Q6IVV8
kb8_rep_c1601,P24049
kb8_rep_c1602,P70269
kb8_rep_c1605,O60840
