Contig,Entry
comp21432_c0_seq1,Q4R4U1
comp21452_c0_seq1,Q6AUV1
comp21552_c0_seq1,Q9LM02
comp21578_c0_seq1,Q9AT63
comp21650_c0_seq1,Q86TL2
comp21678_c0_seq1,Q9HCC0
comp21761_c0_seq1,Q92887
comp21783_c0_seq1,Q54KA7
comp21837_c0_seq1,O48713
comp21837_c0_seq2,O48713
comp21879_c0_seq1,Q3SZZ0
comp21951_c0_seq1,D3YVL2
comp21964_c0_seq1,P25822
comp21967_c0_seq1,P27694
comp21967_c0_seq2,Q9SKI4
comp21983_c0_seq1,Q9BX10
comp21994_c0_seq1,P9WQI9
comp22029_c0_seq1,P25407
comp22030_c0_seq1,Q56237
comp22138_c0_seq1,Q9BXS5
comp22162_c0_seq1,Q32L53
comp22162_c0_seq2,Q9BWQ8
comp22248_c0_seq1,Q5F364
comp22266_c0_seq1,A3DC22
comp22271_c0_seq1,Q6FF50
comp22301_c0_seq1,Q94IN5
comp22335_c0_seq1,P33363
comp22352_c0_seq1,Q6MAG7
comp22384_c0_seq1,Q17R14
comp22437_c0_seq1,P12367
comp22437_c0_seq2,P12368
comp22507_c0_seq1,Q61941
comp22536_c0_seq1,Q9ZW07
comp22679_c0_seq1,Q9C6D3
comp22726_c0_seq1,Q6ZFZ4
comp22774_c0_seq1,Q6DDT5
comp22787_c0_seq1,Q2L6W9
comp22867_c0_seq1,P43063
comp22868_c0_seq1,P26495
comp22888_c0_seq1,Q8CDU5
comp22931_c0_seq1,O95571
comp22956_c0_seq1,O35379
comp22968_c0_seq2,Q949G5
comp22982_c0_seq1,Q9GMY4
comp22982_c0_seq2,Q9GMY4
comp23031_c0_seq1,Q0JEQ2
comp23031_c0_seq2,A4QVH4
comp23066_c0_seq2,Q17FB8
comp23069_c0_seq1,Q6CIT6
comp23241_c0_seq1,F4JEI8
comp23244_c0_seq1,P72849
comp23249_c0_seq1,Q17QZ3
comp23267_c0_seq1,Q5FWF4
comp23267_c0_seq2,Q6NZP1
comp23323_c0_seq1,Q3U0K8
comp23328_c0_seq1,Q9M1H3
comp23528_c0_seq1,Q9FG01
comp23549_c0_seq2,Q8F641
comp23570_c0_seq1,Q17QN2
comp23570_c0_seq2,Q17QN2
comp23591_c0_seq1,Q43794
comp23629_c0_seq1,C7MSY6
comp23734_c0_seq2,Q5H879
comp23784_c0_seq1,O83075
comp23812_c0_seq1,O34598
comp23873_c0_seq1,P08117
comp23925_c0_seq1,Q6CGG3
comp23925_c0_seq2,Q6CGG3
comp23938_c0_seq1,A6TNN7
comp23957_c0_seq1,Q05045
comp23957_c0_seq2,Q05045
comp24000_c0_seq1,Q63120
comp24019_c0_seq1,Q9LJX4
comp24050_c0_seq1,Q18CI2
comp24050_c0_seq2,Q18CI2
comp24083_c0_seq1,Q21221
comp24124_c0_seq1,F2Z461
comp24141_c0_seq1,P02981
comp24191_c0_seq1,Q94A76
comp24243_c0_seq1,T2KPJ7
comp24271_c0_seq1,Q80U87
comp24275_c0_seq1,Q15751
comp24300_c0_seq1,Q6M9M7
comp24301_c0_seq1,Q0DBU5
comp24356_c0_seq1,Q7XSQ5
comp24403_c0_seq1,Q00646
comp24454_c0_seq1,Q08DZ2
comp24497_c0_seq2,F1SY75
comp24506_c0_seq1,O78516
comp24655_c0_seq1,Q08480
comp24669_c0_seq1,P93107
comp24675_c0_seq1,Q43843
comp24683_c0_seq1,O81845
comp24683_c0_seq2,O81845
comp24687_c0_seq1,O48741
comp24692_c0_seq1,Q96DI7
comp24700_c0_seq1,Q2KIU7
comp24700_c0_seq2,Q2KIU7
comp24753_c0_seq1,P50107
comp24778_c0_seq1,O80796
comp24816_c0_seq1,P0AFS6
comp24819_c0_seq1,Q6RCE1
comp24887_c0_seq1,O14053
comp24887_c0_seq2,O14053
comp24936_c0_seq1,F1QXD3
comp24936_c0_seq2,E7F587
comp24943_c0_seq1,P0A962
comp25003_c0_seq1,Q8H0W1
comp25014_c0_seq1,B0R0T1
comp25068_c0_seq1,Q9SIC9
comp25068_c0_seq2,Q9SIC9
comp25135_c0_seq1,Q9Y7K1
comp25164_c0_seq1,P0DKC4
comp25215_c0_seq1,A4Q9F4
comp25285_c0_seq1,Q13976
comp25288_c0_seq1,A5DQN2
comp25295_c0_seq1,Q5R874
comp25341_c0_seq1,B5F3P3
comp25341_c0_seq2,B5F3P3
comp25387_c0_seq1,Q9UPR5
comp25387_c0_seq2,Q9UPR5
comp25447_c0_seq1,Q539E5
comp25451_c0_seq1,Q00808
comp25579_c0_seq1,Q52353
comp25579_c0_seq2,Q52353
comp25614_c0_seq1,P0CO08
comp25651_c0_seq1,Q9SH26
comp25651_c0_seq2,Q9SH26
comp25654_c0_seq1,Q6QIY3
comp25657_c0_seq1,P32023
comp25724_c0_seq1,Q01815
comp25745_c0_seq1,P73735
comp25751_c0_seq1,Q75VR1
comp25817_c0_seq2,Q9C6D3
comp25864_c0_seq1,Q9M8Z5
comp25874_c0_seq1,Q8IVS2
comp25918_c0_seq1,P93568
comp25970_c0_seq1,Q59KZ1
comp25991_c0_seq1,P53834
comp25991_c0_seq2,P53834
comp26011_c0_seq1,Q9DAK2
comp26016_c0_seq1,Q86V88
comp26020_c0_seq1,Q9H0B6
comp26136_c0_seq1,A0JMW2
comp26146_c0_seq1,Q7Z7M9
comp26146_c0_seq2,Q7Z7M9
comp26200_c0_seq1,P59470
comp26208_c0_seq1,Q6IVV8
comp26226_c0_seq1,Q8S341
comp26249_c0_seq2,Q59KI0
comp26290_c0_seq2,O43120
comp26303_c0_seq2,B0K534
comp26323_c0_seq1,P56950
comp26359_c0_seq1,P90747
comp26368_c0_seq1,P87137
comp26368_c0_seq2,P87137
comp26372_c0_seq1,Q8H1F6
comp26379_c0_seq1,Q6NZB1
comp26392_c0_seq1,Q61093
comp26437_c0_seq1,P45510
comp26467_c0_seq1,Q4TT88
comp26470_c0_seq1,Q5XGI5
comp26489_c0_seq1,P22314
comp26517_c0_seq1,Q9ASX5
comp26517_c0_seq2,Q9ASX5
comp26696_c0_seq1,P23254
comp26714_c0_seq1,Q9D7R7
comp26722_c0_seq1,Q9I4V0
comp26736_c0_seq1,Q86TZ1
comp26750_c0_seq1,Q8YRI1
comp26750_c0_seq2,Q8YRI1
comp26756_c0_seq1,Q6N063
comp26899_c0_seq1,Q62968
comp26923_c0_seq1,Q12955
comp26925_c0_seq1,P25323
comp26995_c0_seq1,A8I1Q0
comp26996_c0_seq1,P42210
comp27014_c0_seq1,A1L1P9
comp27019_c0_seq1,B7FNU7
comp27019_c0_seq2,P42527
comp27091_c0_seq1,Q92355
comp27148_c0_seq1,Q60414
comp27163_c0_seq1,Q9BW30
comp27237_c0_seq1,Q8MMZ7
comp27274_c0_seq1,Q2RIX1
comp27274_c0_seq2,Q2RIX1
comp27361_c0_seq1,O25610
comp27405_c0_seq1,O15865
comp27432_c0_seq1,Q75PQ8
comp27453_c0_seq1,Q4U3P8
comp27463_c0_seq1,P27678
comp27537_c0_seq1,A1U1Q7
comp27537_c0_seq2,C1DHE6
comp27576_c0_seq1,Q6ZFZ4
comp27635_c0_seq1,Q6I587
comp27655_c0_seq1,P46276
comp27724_c0_seq1,Q9S726
comp27774_c0_seq1,Q6IMY8
comp27842_c0_seq1,Q9LMT2
comp27853_c0_seq1,P27161
comp27857_c0_seq1,Q8C9V1
comp27885_c0_seq1,A1A1I4
comp27978_c0_seq1,Q0P4M4
comp28002_c0_seq1,A0A0I9QGZ2
comp28013_c0_seq1,Q5BK30
comp28048_c0_seq1,Q9FEW9
comp28096_c0_seq1,Q556Y4
comp28109_c0_seq1,A0A1P8AUY4
comp28128_c0_seq1,Q566L8
comp28142_c0_seq1,Q8VE38
comp28160_c0_seq1,Q3V3N7
comp28161_c0_seq1,A8WN62
comp28215_c0_seq1,Q6AY40
comp28234_c0_seq1,O34673
comp28265_c0_seq1,Q8IUF1
comp28278_c0_seq1,Q8BUB4
comp28323_c0_seq1,B0JYZ2
comp28343_c0_seq1,Q8ICR0
comp28361_c0_seq1,P40882
comp28383_c0_seq1,Q9H0R3
comp28383_c0_seq2,Q9H0R3
comp28403_c0_seq1,B2SHW2
comp28441_c0_seq1,P22696
comp28450_c0_seq1,O34748
comp28491_c0_seq1,F4JJL0
comp28531_c0_seq1,Q7ZYC4
comp28548_c0_seq1,B0G143
comp28559_c0_seq1,Q56X52
comp28559_c0_seq2,Q56X52
comp28644_c0_seq1,B9K8C0
comp28746_c0_seq1,Q5SPC5
comp28760_c0_seq1,A0A089QRB9
comp28761_c0_seq1,Q822R1
comp28805_c0_seq1,Q9Y2H1
comp28850_c0_seq1,Q6ZMV9
comp28853_c0_seq1,Q8BG19
comp28896_c0_seq1,Q5ENN5
comp28899_c0_seq1,Q9ZW07
comp28917_c0_seq1,Q6GQT0
comp28997_c0_seq1,P25071
comp28999_c0_seq1,Q9FIW4
comp29034_c0_seq1,E7FH11
comp29054_c0_seq1,O13755
comp29068_c0_seq1,P0C8M8
comp29092_c0_seq1,P30268
comp29133_c0_seq1,Q6K550
comp29169_c0_seq1,Q6INS3
comp29183_c0_seq1,A8JF70
comp29208_c0_seq1,Q86KI1
comp29209_c0_seq1,O13962
comp29209_c0_seq2,O13962
comp29249_c0_seq1,Q9CAD5
comp29275_c0_seq1,Q8RXE7
comp29281_c0_seq1,P24044
comp29302_c0_seq1,Q8BJ56
comp29337_c0_seq1,Q7YZW5
comp29341_c0_seq1,Q07017
comp29359_c0_seq1,Q8VDF3
comp29374_c0_seq1,Q06003
comp29400_c0_seq1,Q8C8R3
comp29407_c0_seq1,Q3TYL0
comp29408_c0_seq1,B6IRB5
comp29424_c0_seq1,Q8T1E3
comp29501_c0_seq1,P07001
comp29502_c0_seq1,Q9SK39
comp29558_c0_seq1,P73138
comp29590_c0_seq1,Q5R5J6
comp29596_c0_seq1,O58058
comp29602_c0_seq1,Q19713
comp29611_c0_seq1,P49363
comp29631_c0_seq1,Q8H4S6
comp29650_c0_seq1,Q5UNS8
comp29650_c0_seq2,Q5UNS8
comp29675_c0_seq2,Q8BML1
comp29678_c0_seq1,Q5XGY1
comp29719_c0_seq1,Q7TQD2
comp29723_c0_seq1,Q96MV8
comp29732_c0_seq1,Q9FR44
comp29733_c0_seq1,Q8R3P7
comp29734_c0_seq1,Q05360
comp29768_c0_seq1,O94609
comp29778_c0_seq1,O24700
comp29778_c0_seq2,O24700
comp29787_c0_seq1,Q9M643
comp29817_c0_seq1,Q01205
comp29892_c0_seq1,O94296
comp30004_c0_seq1,Q9CQF6
comp30075_c0_seq1,Q9DBT9
comp30075_c0_seq2,Q9DBT9
comp30077_c0_seq1,Q5ZKW5
comp30102_c0_seq1,Q59LU0
comp30102_c0_seq2,Q59LU0
comp30142_c0_seq1,B9DGY1
comp30336_c0_seq1,Q0U7W4
comp30336_c0_seq2,Q0U7W4
comp30390_c0_seq1,O64748
comp30428_c0_seq1,P14735
comp30464_c0_seq1,Q8W4G3
comp30473_c0_seq1,Q0IJ20
comp30487_c0_seq1,O82531
comp30502_c0_seq1,Q5R4K3
comp30503_c0_seq1,Q7ZVX6
comp30510_c0_seq1,Q6P587
comp30557_c0_seq1,Q6ER94
comp30637_c0_seq1,Q4L9R6
comp30879_c0_seq1,Q9FHN8
comp30890_c0_seq2,O59952
comp30891_c0_seq1,O18778
comp30921_c0_seq1,Q75AM2
comp30954_c0_seq1,Q9H0C8
comp30972_c0_seq1,Q94IN5
comp31009_c0_seq1,Q9BXC9
comp31010_c0_seq1,Q10657
comp31016_c0_seq1,Q9LFH6
comp31088_c0_seq1,Q54WR9
comp31096_c0_seq1,Q54PK4
comp31096_c0_seq2,Q54PK4
comp31156_c0_seq1,A8JF70
comp31166_c0_seq1,A8BQB4
comp31171_c0_seq1,P51136
comp31234_c0_seq1,P80193
comp31241_c0_seq1,Q8W425
comp31309_c0_seq1,O42897
comp31343_c0_seq1,Q2R1Z5
comp31354_c0_seq1,Q564K3
comp31385_c0_seq1,P38542
comp31385_c0_seq2,P38542
comp31387_c0_seq1,Q8R123
comp31419_c0_seq1,Q8RWB1
comp31474_c0_seq1,Q9EPU0
comp31474_c0_seq2,Q9EPU0
comp31510_c0_seq1,A2BN41
comp31514_c0_seq1,O54701
comp31594_c0_seq1,F4KEY9
comp31660_c0_seq1,P53052
comp31706_c0_seq1,Q54IP0
comp31715_c0_seq1,Q6P3R8
comp31730_c0_seq1,A8WN56
comp31730_c0_seq2,A8WN56
comp31738_c0_seq1,B4NKI9
comp31793_c0_seq1,O15865
comp31803_c0_seq1,A0A1L8GXY4
comp31809_c0_seq1,P52760
comp31824_c0_seq1,Q21221
comp31863_c0_seq1,A4XVG2
comp31868_c0_seq1,Q91820
comp31876_c0_seq1,P21439
comp31919_c0_seq1,Q92499
comp31919_c0_seq2,Q92499
comp31945_c0_seq1,Q968X7
comp31960_c0_seq1,Q9AW48
comp31970_c0_seq1,Q9P7S1
comp32007_c0_seq1,Q21966
comp32060_c0_seq1,Q8S0J7
comp32089_c0_seq1,O00764
comp32101_c0_seq1,Q9C8M1
comp32124_c0_seq1,Q8BMA6
comp32129_c0_seq1,P38310
comp32129_c0_seq4,P38310
comp32197_c0_seq1,P00365
comp32274_c0_seq1,Q9DBU5
comp32339_c0_seq1,Q17GR9
comp32356_c0_seq1,E2JA28
comp32359_c0_seq1,D2Z027
comp32364_c0_seq1,A0A068FIK2
comp32436_c0_seq1,Q9C0H6
comp32485_c0_seq1,O82637
comp32512_c0_seq1,Q8J207
comp32513_c0_seq1,Q8H110
comp32537_c0_seq1,Q99JH1
comp32546_c0_seq1,Q9W138
comp32548_c0_seq1,Q02280
comp32548_c0_seq2,Q02280
comp32558_c0_seq1,P0DN22
comp32698_c0_seq1,A9V2C1
comp32698_c0_seq2,Q7SID2
comp32707_c0_seq1,Q9M1K2
comp32770_c0_seq1,Q9BTF0
comp32770_c0_seq2,Q9CZB3
comp32772_c0_seq1,O94235
comp32783_c0_seq1,Q6ZI17
comp32833_c0_seq2,Q8VYP5
comp32835_c0_seq1,Q39043
comp32904_c0_seq1,Q9LIR9
comp32915_c0_seq1,O65581
comp32920_c0_seq1,C5D794
comp32959_c0_seq1,Q93XW5
comp32972_c0_seq1,Q3MHW0
comp33002_c0_seq1,P07260
comp33002_c0_seq2,P07260
comp33061_c0_seq1,Q869Q0
comp33061_c0_seq2,Q869Q0
comp33096_c0_seq1,Q52F10
comp33142_c0_seq2,O04866
comp33205_c0_seq1,Q9SIC9
comp33230_c0_seq1,Q24V86
comp33293_c0_seq1,F1M5F3
comp33301_c0_seq1,Q8ZIV4
comp33312_c0_seq1,Q9M9G6
comp33319_c0_seq1,B7KBH7
comp33323_c0_seq1,P31851
comp33362_c0_seq1,Q93VG8
comp33374_c0_seq1,Q6F6B5
comp33379_c0_seq1,Q8RWT8
comp33390_c0_seq1,Q9FMX6
comp33395_c0_seq1,Q9D6P8
comp33405_c0_seq1,A5PMF6
comp33429_c0_seq1,Q9LES4
comp33468_c0_seq1,Q8RWZ3
comp33473_c0_seq1,Q6FQB2
comp33499_c0_seq1,Q6CID6
comp33501_c0_seq1,Q3UES3
comp33504_c0_seq1,Q6P3R8
comp33508_c0_seq1,O31660
comp33529_c0_seq1,Q3U284
comp33540_c0_seq1,Q9V3Q6
comp33540_c0_seq2,Q9V3Q6
comp33569_c0_seq1,Q3ARM4
comp33569_c0_seq2,Q3ARM4
comp33572_c0_seq1,Q7T347
comp33612_c0_seq1,Q4V7N3
comp33657_c0_seq1,A7MB73
comp33677_c0_seq1,O59768
comp33677_c0_seq2,O59768
comp33679_c0_seq1,Q8BSY0
comp33687_c0_seq1,Q941F1
comp33750_c0_seq1,Q9Y3B2
comp33761_c0_seq1,P36428
comp33765_c0_seq1,Q9SHL7
comp33834_c0_seq1,Q0RHA0
comp33868_c0_seq1,P31171
comp33885_c0_seq1,Q54271
comp33926_c0_seq1,Q874C1
comp33935_c0_seq1,Q55CT0
comp33935_c0_seq2,Q55CT0
comp33936_c0_seq1,Q5ZJX1
comp33942_c0_seq1,Q9LCQ4
comp33957_c0_seq1,O65001
comp34014_c0_seq1,O07834
comp34048_c0_seq2,G5E8K5
comp34070_c0_seq1,Q5FYB1
comp34074_c0_seq1,Q9FKP1
comp34074_c0_seq2,Q9FKP1
comp34156_c0_seq1,Q70FG7
comp34202_c0_seq1,O60610
comp34234_c0_seq1,Q9XYL0
comp34255_c0_seq1,Q6P963
comp34293_c0_seq1,Q55C58
comp34305_c0_seq1,Q9CD87
comp34308_c0_seq1,B0Y567
comp34317_c0_seq1,Q9AWA5
comp34323_c0_seq1,Q55CD9
comp34328_c0_seq1,Q9M8K7
comp34330_c0_seq1,Q9V535
comp34365_c0_seq1,G4YEI5
comp34376_c0_seq1,P27514
comp34404_c0_seq1,Q5PQM2
comp34408_c0_seq1,P0CQ26
comp34438_c0_seq1,Q12955
comp34451_c0_seq1,A8WGT1
comp34452_c0_seq1,Q63553
comp34464_c0_seq1,Q86HW6
comp34468_c0_seq1,Q9V4N3
comp34480_c0_seq1,P22696
comp34480_c0_seq2,P22696
comp34526_c0_seq1,P31797
comp34548_c0_seq1,Q5F389
comp34550_c0_seq1,Q9ZU35
comp34597_c0_seq1,Q9C9K3
comp34656_c0_seq1,P42407
comp34659_c0_seq1,P48053
comp34666_c0_seq1,Q5R746
comp34688_c0_seq1,Q02331
comp34704_c0_seq1,Q9AYT5
comp34740_c0_seq1,O34307
comp34773_c0_seq1,Q83A83
comp34773_c0_seq2,Q83A83
comp34778_c0_seq1,P83335
comp34778_c0_seq2,P83336
comp34862_c0_seq1,O65418
comp34862_c0_seq2,O65418
comp34874_c0_seq1,Q4KL91
comp34890_c0_seq1,Q92373
comp34894_c0_seq1,Q5RDP9
comp34910_c0_seq1,P34284
comp34918_c0_seq1,O69060
comp34928_c0_seq1,Q56YP2
comp34928_c0_seq2,Q9M1K2
comp34957_c0_seq1,P59722
comp34958_c0_seq1,Q7NA81
comp34959_c0_seq1,Q9TW45
comp34980_c0_seq1,O74489
comp34988_c0_seq1,Q86TN4
comp34990_c0_seq1,Q60414
comp35005_c0_seq1,P42693
comp35006_c0_seq1,P25070
comp35007_c0_seq1,Q02581
comp35007_c0_seq2,Q02581
comp35010_c0_seq1,Q3ED68
comp35025_c0_seq1,Q9QXD1
comp35032_c0_seq1,Q99LB7
comp35052_c0_seq1,Q17PP1
comp35073_c0_seq1,A1L258
comp35113_c0_seq1,B1XJS8
comp35129_c0_seq1,Q6YXZ7
comp35129_c0_seq2,Q6YXZ7
comp35189_c0_seq1,B4LM90
comp35190_c0_seq1,Q9SKN1
comp35222_c0_seq1,Q8H715
comp35229_c0_seq1,Q54L52
comp35245_c0_seq1,Q54QB1
comp35245_c0_seq2,Q54QB1
comp35247_c0_seq1,Q76PD2
comp35261_c0_seq1,Q91XQ2
comp35262_c0_seq1,Q850M0
comp35267_c0_seq1,Q12DF1
comp35267_c0_seq2,Q12DF1
comp35272_c0_seq1,Q9ALA2
comp35273_c0_seq1,Q86A67
comp35298_c0_seq1,O42881
comp35324_c0_seq1,Q03EC7
comp35337_c0_seq1,Q5BU09
comp35391_c0_seq1,Q8VZC3
comp35405_c0_seq1,P70269
comp35407_c0_seq1,Q9QZ85
comp35412_c0_seq1,Q61YZ4
comp35412_c0_seq2,Q61YZ4
comp35416_c0_seq1,Q55578
comp35418_c0_seq1,P16157
comp35420_c0_seq1,Q0V9N0
comp35450_c0_seq1,Q9C8M1
comp35457_c0_seq1,Q9GZT9
comp35457_c0_seq2,Q9H6Z9
comp35513_c0_seq1,Q149L6
comp35513_c0_seq2,Q9UXR9
comp35533_c0_seq1,P54644
comp35534_c0_seq1,Q9DCN1
comp35575_c0_seq1,P9WPL1
comp35596_c0_seq1,P54861
